Material Cost (R),Material Charges (R),Asset ID,Install Date,Asset MFG Date,In Service?,Model Number,Model Number MFG,Manufacturer ID
0,0,MX1675790,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
210.33,241.88,MX1822681,5/14/2019,7/16/2018,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,33385,1/3/2023,,TRUE,EYE SURGERY STRETCHER,1079,Stryker
0,0,EE115922,5/30/2023,3/19/2015,TRUE,VERSACARE,,HILL-ROM
302.33,0,EE170495,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
26.93,30.97,MX2219992,9/29/2022,7/1/2020,TRUE,ZOOM,1125-000-000E,Stryker
2435.46,4819.48,12719,9/19/2022,,TRUE,INTOUCH,2131/2141,Stryker
0,0,130999,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
91.49,91.49,131052SA,2/27/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,MX210944,5/14/2019,,TRUE,SPIRIT SELECT,5700,Stryker
0,0,EE192696,1/4/2021,,TRUE,OOK SNOW,FL36,Umano
5.72,7.15,MX1669597,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX2051294,12/4/2020,12/10/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,MX210931,5/14/2019,,TRUE,SPIRIT SELECT,N3AW4BCEFMP1-06-06,Stryker
0,0,136901,1/29/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,136944,1/30/2019,,TRUE,CENTRELLA,P7900B000011,HILL-ROM
0,0,176843,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,29935,9/17/2022,,TRUE,S3,3005,Stryker
0,0,EE145200,2/14/2024,,TRUE,Procuity,,Stryker
0,0,113674,10/23/2019,,TRUE,GYNNIE,1061,Stryker
0,0,8063,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
184.39,184.39,100204,12/12/2016,,TRUE,SECURE 2,3002,Stryker
0,0,12631,9/16/2022,,TRUE,INTOUCH,2131/2141,Stryker
0,0,13105,9/9/2022,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,13136,7/19/2014,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,EE45656,10/22/2015,,TRUE,VERSACARE,P3200K000500,HILL-ROM
0,0,MX1649220,5/13/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1669564,12/12/2019,11/1/2017,TRUE,S3 PATRIOT,3005,Stryker
0,0,MX1771308,11/5/2019,,TRUE,1000,P1160B,HILL-ROM
79.98,91.98,MX2054823,12/4/2020,12/10/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,13931,11/14/2022,3/1/2010,TRUE,S3,3002 S3,Stryker
0,0,EE145373,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE145376,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE170604,7/25/2019,1/1/2012,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE170610,7/25/2019,1/1/2012,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
195.79,195.79,042002,11/3/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
28.73,33.04,17368,1/18/2023,,TRUE,BIG WHEEL,1115,Stryker
0,0,EE00031,11/12/2019,,TRUE,PRIME ZOOM,1125,Stryker
4.59,5.74,MX2254709,3/10/2021,7/1/2020,TRUE,ZOOM,1125-000-000E,Stryker
0,0,EE145511,2/14/2024,,TRUE,Procuity ZMX,,Stryker
0,0,MX1658717,12/9/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,11556,12/9/2022,,TRUE,INTOUCH,,Stryker
0,0,30592,9/13/2022,,TRUE,GYNNIE,1061,Stryker
0,0,EE145189,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE145257,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE146963,7/24/2019,2/1/2015,TRUE,SECURE S3,3005S3EX,Stryker
515.97,593.36,EE170245,4/18/2018,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE172584,7/25/2019,,TRUE,GO BED II,FL28,Stryker
0,0,14739,9/9/2022,,TRUE,SPIRIT SELECT,,CHG
0,0,158207,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,19845,9/9/2022,,TRUE,SPIRIT SELECT,N3A02BCEFM,CHG
0,0,19852,5/16/2023,,TRUE,SPIRIT SELECT,N3A02BCEFM,CHG
36.9,46.13,19795,11/4/2022,6/1/2015,TRUE,ZOOM,1125,Stryker
54.99,65.87,33061,10/12/2022,1/1/2021,TRUE,ZOOM,1125,Stryker
1569.12,628.13,EE151713,7/24/2019,9/12/2015,TRUE,PROGRESSA,P7500,HILL-ROM
872.01,1002.82,EE151726,9/21/2017,9/14/2015,TRUE,PROGRESSA,P7500,HILL-ROM
333.29,345.69,MX1928266,9/11/2019,10/5/2018,TRUE,PROGRESSA,P7500A000554,HILL-ROM
2027.22,2331.31,MX2054832,2/24/2020,12/10/2019,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,MX2214223,4/10/2023,3/1/2020,TRUE,PATRIOT,3005S3,Stryker
0,0,EE144606,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE144737VASD,2/14/2024,,TRUE,Procuity,,Stryker
101.04,116.19,EE183334,5/17/2021,,TRUE,CENTRELLA,P7900,HILL-ROM
62.5,71.88,MX1649222,5/13/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1992961,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,130997,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,131443,1/29/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
36.36,41.81,136932,1/30/2019,,TRUE,CENTRELLA,P7900B000011,HILL-ROM
0,0,13922,2/28/2023,3/1/2010,TRUE,S3,3002,Stryker
478.3,478.3,EE124796,11/5/2014,7/1/2012,TRUE,SECURE S3,3005S3,Stryker
0,0,112342,2/28/2017,11/1/2011,TRUE,GYNNIE,1061,Stryker
0,0,136500,1/31/2019,,TRUE,MOBILECARE,FHC 7101,FUTURE HEALTH CONCEPTS
140.96,110.65,78537,10/21/2019,,TRUE,M-SERIES,1015,Stryker
0,0,159655,10/31/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
506.7,506.7,130989,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,MX1993208,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX1993237,7/6/2023,1/1/2000,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,EE144895VASD,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE145086,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE191236,12/23/2020,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE191244,1/5/2021,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE191908,1/6/2021,,TRUE,SECURE 2,S3001,Stryker
110.17,126.7,131444,1/3/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
20,17.29,13157,2/28/2023,9/1/2008,TRUE,SECURE,3002,Stryker
63.72,79.66,13926,11/6/2022,3/1/2010,TRUE,S3,3002,Stryker
1451.76,1669.52,15027,9/17/2022,12/1/2010,TRUE,S3,3002,Stryker
0,0,30164,9/28/2022,6/1/2007,TRUE,SECURE,3002,Stryker
275.22,316.5,EE107274,2/4/2020,2/3/2011,TRUE,VERSACARE,P3200J000293,HILL-ROM
478.2,549.93,17655,9/13/2022,11/1/2013,TRUE,BIRTHING BED,4701,Stryker
350.94,355.49,111211,6/20/2018,,TRUE,TOTALCARE,P1900P006976,HILL-ROM
0,0,EE145510,2/14/2024,,TRUE,Procuity ZMX,,Stryker
1673.2,1924.17,17384,11/29/2022,,TRUE,BIG WHEEL,1115,Stryker
210.26,241.8,130966,10/21/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,130974,10/21/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,MX1669555,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1992922,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
564.02,648.62,MX2064032,3/3/2020,2/17/2020,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,EE145195,2/14/2024,,TRUE,PROCUITY,,Stryker
3945.47,4893.51,13100,11/21/2022,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,176837,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
169.24,169.24,00257B,11/17/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
0,0,127125,11/16/2016,,TRUE,PRIME BIG WHEEL,1115,Stryker
0,0,MX162823,5/13/2019,,TRUE,TRANSTAR,P8000,HILL-ROM
190.42,218.98,MX2107815,5/15/2023,5/13/2020,TRUE,PROGRESSA,P7500,HILL-ROM
0,0,EE145199,2/14/2024,,TRUE,Procuity,,Stryker
54.63,62.82,EE170265,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,MX163267,4/5/2019,,TRUE,VERSACARE,P3200,HILL-ROM
0,0,MX1771304,11/5/2019,,TRUE,1000,P1000,HILL-ROM
1006.62,846.99,MX1929430,5/8/2019,8/27/2009,TRUE,VERSACARE,P3200H000293,HILL-ROM
0,0,MX2051265,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,S220AP9603,11/1/2019,,TRUE,1000,P1160B,HILL-ROM
4321.72,4995.98,EE170588,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE74482MA,10/25/2022,11/18/2022,TRUE,CENTRELLA,P7900B300468,HILL-ROM
73.12,91.4,EE97508,3/13/2021,11/1/2015,TRUE,S3,3005,Stryker
219.78,219.78,125410,11/28/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
0,0,132555,10/31/2019,,TRUE,TMM4,TMM4,TRANSMOTION
1160.55,1334.64,19516,9/15/2022,3/1/2015,TRUE,PRIME ZOOM,1125,Stryker
0,0,85293,10/28/2019,10/1/2007,TRUE,M-SERIES,1015,Stryker
0,0,EE145513,2/14/2024,,TRUE,Procuity ZMX,,Stryker
1171.89,1355.52,11562,9/15/2022,,TRUE,INTOUCH,2131/2141,Stryker
0,0,MX1645478,5/13/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1993219,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
516.13,593.55,MX1993247,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX2051280,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
62.44,78.05,131014,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,136805,1/23/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,EE145084,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE35792,10/23/2015,,TRUE,VERSACARE,P3200J,HILL-ROM
0,0,19544,11/1/2022,3/1/2015,TRUE,ZOOM,1125,Stryker
84.13,96.75,8038,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
0,0,8345,5/18/2016,,TRUE,RESIDENT,P870,HILL-ROM
36.36,41.81,136812,1/23/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,EE183316,1/6/2021,4/18/2020,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE191925,1/6/2021,,TRUE,OOK SNOW,FL36,Umano
0,0,MX1983895,5/17/2019,2/3/2011,TRUE,VERSACARE,P3200J000293,HILL-ROM
0,0,MX1992973,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
237.98,285.41,MX2052537,1/31/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,MX2586427,12/2/2021,8/31/2021,TRUE,CENTRELLA,P7900,HILL-ROM
253.26,291.25,136866,1/28/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,13933,11/6/2022,3/1/2010,TRUE,S3,3002 S3,Stryker
0,0,176844,4/8/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
36.36,41.81,136790,2/1/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,136962,2/1/2019,,TRUE,CENTRELLA,P7900B000011,HILL-ROM
0,0,33008,11/6/2022,,TRUE,SECURE,3002,Stryker
2308.78,2655.1,EE170597,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE32534,10/22/2015,,TRUE,VERSACARE,P3200J,HILL-ROM
148.2,54.26,MX2054836,12/4/2020,12/10/2019,TRUE,CENTRELLA,P7900,HILL-ROM
148.92,184.83,MX2055557,12/7/2020,1/14/2020,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,MX213643,4/14/2021,,TRUE,Stryker Gynnie OB/GYN,1061,Stryker
0,0,118063,11/27/2017,,TRUE,PRIME BIG WHEEL,1115,Stryker
5.29,5.29,119275,11/21/2016,10/1/2013,TRUE,PRIME BIG WHEEL,1115,Stryker
897.59,1035.79,EE114384,5/8/2023,9/29/2014,TRUE,Progressa,P7500,HILL-ROM
133.83,167.29,EE116922,10/21/2020,,TRUE,TOTALCARE,P1900Q007604,HILL-ROM
1798.09,2056.96,EE91676,3/12/2021,,TRUE,INTOUCH,2141,Stryker
74.36,92.95,12101,9/11/2022,6/1/2007,TRUE,SECURE,3002,Stryker
0,0,MX2213636,4/10/2023,7/1/2020,TRUE,PATRIOT,3005S3,Stryker
47.4,0,MX2213656,4/10/2023,3/1/2020,TRUE,PATRIOT,3005S3,Stryker
0,0,16626,1/18/2023,4/1/2012,TRUE,S3,3005S3,Stryker
0,0,EE169369,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
234.99,270.24,EE170490,5/1/2018,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,MX2132599,6/18/2020,,TRUE,CENTRELLA,P7900,HILL-ROM
27.74,31.9,17367,9/18/2022,,TRUE,BIG WHEEL,1115,Stryker
0,0,MX2448405,5/26/2022,2/1/2021,TRUE,ZOOM,1125-000-000E,Stryker
0,0,138471,10/28/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
97.12,110.69,EE103416,7/9/2019,,TRUE,TRANSTAR,P8000,HILL-ROM
298.38,336.37,136956,1/30/2019,,TRUE,CENTRELLA,P7900B,HILL-ROM
0,0,16606,9/15/2022,,TRUE,SPIRIT SELECT,,CHG
0,0,MX1678435,12/11/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1993252,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX2051274,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,176747,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,EE145078,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE172605,7/25/2019,,TRUE,GO BED II,FL28,Stryker
89,89,EE192002,8/23/2022,,TRUE,OOK SNOW,FL36,Umano
47.48,47.48,EE96494,5/14/2019,8/27/2009,TRUE,VERSACARE,P3200,HILL-ROM
558.36,646.01,29324,11/1/2022,7/1/2020,TRUE,PRIME ZOOM,1125,Stryker
3177.5,3845.79,EE151702,5/4/2017,9/9/2015,TRUE,PROGRESSA,P7500,HILL-ROM
0,0,8046,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
0,0,8339B,5/18/2016,,TRUE,RESIDENT,P870,HILL-ROM
16.64,19.14,159689,10/19/2022,,TRUE,,,HILL-ROM
0,0,MX2052531,1/31/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,VASA BED NO ID,2/18/2022,,TRUE,,,
0,0,EE184034,1/5/2021,6/4/2020,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE191910,1/6/2021,,TRUE,OOK SNOW,FL36,Umano
0,0,EE87035,1/23/2017,9/1/2008,TRUE,SECURE S3,3005S3EX,Stryker
0,0,MX1815515,5/17/2019,4/4/2018,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1992970,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,136877,1/25/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,136883,1/29/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,176857,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
6.73,8.41,34047,3/14/2024,1/1/2000,TRUE,CHG SPIRIT SELECT,012256,
0,0,050539287,2/28/2017,5/1/2005,TRUE,Ez Pro,6092,Stryker
43.02,53.78,107114,10/25/2019,,TRUE,TRANSTAR,P8000,HILL-ROM
117.77,117.77,125441,11/18/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
0,0,127129,11/16/2016,,TRUE,PRIME BIG WHEEL,1115,Stryker
0,0,33397,11/28/2022,7/1/2007,TRUE,M-SERIES,1015,Stryker
0,0,EE145307,2/14/2024,,TRUE,Procuity,,Stryker
1987.93,2286.12,EE170507,7/19/2018,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE192679,1/4/2021,,TRUE,OOK SNOW,FL36,Umano
240.56,261.74,EE96426,5/14/2019,8/28/2009,TRUE,VERSACARE,P3200H000293,HILL-ROM
0,0,MX1666177,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
624.42,718.09,08288,9/16/2022,7/30/2002,TRUE,TOTALCARE,1900,HILL-ROM
0,0,130541,8/24/2018,9/21/2017,TRUE,PROGRESSA,P7500A,HILL-ROM
97.49,121.86,19651,1/19/2023,3/30/2015,TRUE,TOTALCARE,PR1900KM000040,HILL-ROM
454,544.8,EE94480,3/13/2021,,TRUE,INTOUCH,2141,Stryker
45.12,45.12,136975,2/1/2019,,TRUE,CENTRELLA,P7900B000011,HILL-ROM
0,0,117413,11/17/2016,11/1/2012,TRUE,PRIME BIG WHEEL,1115,Stryker
1111.18,1111.18,133275,10/28/2019,4/1/2015,TRUE,PRIME BIG WHEEL,1115,Stryker
921.77,1152.21,12086,11/18/2022,6/1/2007,TRUE,SECURE,3002,Stryker
566,651.49,12729,9/16/2022,,TRUE,INTOUCH,2131/2141,Stryker
0,0,EE35809,10/23/2015,,TRUE,VERSACARE,P3200J,HILL-ROM
0,0,MX1675775,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1992931,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX210941,5/14/2019,,TRUE,SPIRIT SELECT,5700,Stryker
0,0,13925,3/14/2023,3/1/2010,TRUE,S3,3002,Stryker
0,0,EE144884VASD,2/14/2024,,TRUE,Procuity,,Stryker
604.66,302.33,EE170399,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE184035,1/5/2021,6/4/2020,TRUE,CENTRELLA,P7900,HILL-ROM
899.63,899.63,125525,11/1/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
901.83,1005.82,EE123663,5/14/2019,11/1/2013,TRUE,PRIME ZOOM,1125,Stryker
0,0,EE145509,2/14/2024,,TRUE,Procuity ZMX,,Stryker
310.06,327.99,EE151705,2/16/2018,9/9/2015,TRUE,PROGRESSA,P7500,HILL-ROM
0,0,EE151083,7/24/2019,,TRUE,BARI 10A,BARI 10A,JOERNS
0,0,MX3373861,7/25/2024,10/16/2023,TRUE,,,HILL-ROM
0,0,EE191207,12/21/2020,7/20/2020,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,MX2214556,5/24/2023,7/1/2020,TRUE,,,Stryker
560.46,6.75,12645,9/18/2022,,TRUE,INTOUCH,2131/2141,Stryker
320.69,320.69,131437,10/24/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
36.36,41.81,136966,1/30/2019,10/26/2018,TRUE,CENTRELLA,P7900B000022,HILL-ROM
0,0,14737,1/11/2023,,TRUE,SPIRIT SELECT,,CHG
0,0,176753,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
211.55,211.55,125434,11/4/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
727.21,767.04,136774,1/31/2019,,TRUE,AFFINITY 4,P3700E000010,HILL-ROM
61.61,77.01,33063,5/9/2023,2/12/2001,TRUE,TOTALCARE,P1900D100,HILL-ROM
0,0,T306AW8890,7/11/2019,,TRUE,PROGRESSA,P7500A000554,HILL-ROM
0,0,W013AW7391,5/15/2023,1/13/2021,TRUE,PROGRESSA,P7500,HILL-ROM
174.86,201.09,MX1645494,5/14/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1658681,12/9/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1989875,5/14/2020,1/17/2011,TRUE,VERSACARE,P3200J000293,HILL-ROM
0,0,EE144609,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE169374,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE191230,12/23/2020,,TRUE,CENTRELLA,P7900,HILL-ROM
147.24,147.24,EE45627,10/22/2015,10/30/2014,TRUE,VERSACARE,P3200K000500,HILL-ROM
124.06,151.93,13086,9/17/2022,9/1/2008,TRUE,SECURE,3002,Stryker
2113.92,2431,29939,12/20/2022,,TRUE,S3,3005,Stryker
0,0,138438,10/31/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
0,0,138485,10/31/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
114.53,134.29,136793,1/23/2019,10/26/2018,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,136817,1/23/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
523.73,652.32,136887,1/29/2019,9/26/2018,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,EE65707,11/19/2020,9/30/2020,TRUE,CENTRELLA,P7900B100223,HILL-ROM
0,0,EE69923,12/20/2021,10/29/2021,TRUE,CENTRELLA,P7900B200468,HILL-ROM
0,0,176850,4/12/2022 5:20,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,EE170502,6/21/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,125477,11/30/2016,6/1/2009,TRUE,M-SERIES,1015,Stryker
0,0,133281,10/31/2019,4/1/2015,TRUE,PRIME BIG WHEEL,1115,Stryker
0,0,81888,10/31/2019,6/1/2007,TRUE,TRANSPORT,ST104,Stryker
227.26,261.35,MX2219986,2/25/2022,7/1/2020,TRUE,Zoom,1125,Stryker
31.68,36.43,136791,1/23/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
102.42,117.78,EE146953,7/23/2019,2/1/2015,TRUE,S3,3005S3EX,Stryker
637.57,637.57,136833,1/23/2019,10/26/2018,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,136968,1/30/2019,,TRUE,CENTRELLA,P7900B,HILL-ROM
0,0,138480,10/15/2020,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
0,0,176880,4/8/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,176885,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
179.56,179.56,015010,11/28/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
0,0,125415,11/1/2016,9/1/2009,TRUE,M-SERIES,1015,Stryker
522.45,618.01,17274,1/24/2023,,TRUE,PRIME ZOOM,1125,Stryker
784.55,805.82,EE114355,5/16/2019,4/1/2012,TRUE,ZOOM,1125,Stryker
0,0,MX2541553,5/26/2022,,TRUE,ZOOM,1125-000-000E,Stryker
1462.49,1550.45,136773,1/23/2019,,TRUE,AFFINITY 4,P3700E000010,HILL-ROM
313,313,MX2213703,4/10/2023,3/1/2020,TRUE,PATRIOT,3005S3,Stryker
0,0,MX2584090,12/2/2021,9/7/2021,TRUE,Centrella,CNT-355,HILL-ROM
31.48,39.35,EE107282,5/14/2019,1/17/2011,TRUE,VERSACARE,P3200J000293,HILL-ROM
0,0,EE169381,1/24/2018,1/1/2000,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,MX1771270,11/1/2019,,TRUE,1000,P1160B,HILL-ROM
753.13,866.1,MX2051286,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,MX2132695,2/16/2023,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,176765,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
169.24,169.24,125432,11/3/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
780.04,846.64,EE123685,7/9/2019,11/1/2013,TRUE,ZOOM,1125,Stryker
1790.54,1790.54,111212,4/26/2018,,TRUE,TOTALCARE,P1900P006976,HILL-ROM
848.4,1044.3,EE114386,5/15/2023,9/30/2014,TRUE,PROGRESSA,P7500,HILL-ROM
0,0,MX2584077,12/2/2021,9/2/2021,TRUE,Centrella,CNT-355,HILL-ROM
45.12,45.12,EE107245,5/14/2019,1/17/2011,TRUE,VERSACARE,P3200J000293,HILL-ROM
0,0,K239AD0293,5/17/2019,8/27/2009,TRUE,VERSACARE,P3200,HILL-ROM
0,0,MX2051262,12/4/2020,,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,124453,10/24/2019,,TRUE,ADVANTA 2,P1190,HILL-ROM
0,0,130633,11/28/2018,,TRUE,STRYKER S3,3005S3,Stryker
444.86,497.87,131316,11/1/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,131422,10/29/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,136903,1/29/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,158199,4/12/2022,4/18/2020,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,93358,10/25/2019,9/1/2008,TRUE,M-SERIES,1015,Stryker
823.06,946.52,19648,1/19/2023,3/30/2015,TRUE,TOTALCARE,PR1900KM000040,HILL-ROM
72.7,83.61,EE94489,3/13/2021,,TRUE,INTOUCH,2141,Stryker
280.14,322.16,15017,9/21/2022,12/1/2010,TRUE,S3,3002,Stryker
0,0,EE192694,1/4/2021,,TRUE,OOK SNOW,FL36,Umano
0,0,EE87045,11/5/2014,9/1/2008,TRUE,SECURE S3,3005S3,STRYKER OLD
0,0,EE96485,5/14/2019,8/27/2009,TRUE,VERSACARE,P3200H000293,HILL-ROM
0,0,30163,11/14/2022,6/1/2007,TRUE,SECURE,3002,Stryker
152.52,152.52,EE110249,2/16/2017,,TRUE,SECURE S3,3002S3EX,Stryker
0,0,EE145093,2/14/2024,,TRUE,PROCUITY,,Stryker
0,0,EE169770,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
1987.93,2286.12,EE170244,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,138442,10/29/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
563.33,647.83,19647,11/15/2022,3/30/2015,TRUE,TOTALCARE,PR1900KM000040,HILL-ROM
1040.57,1030.54,MX2107807,5/15/2023,10/4/2019,TRUE,PROGRESSA,P7500,HILL-ROM
0,0,11110008077,4/5/2019,,TRUE,BARI 10A,BARI 10A,JOERNS
210.9,242.54,131042,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,13153,11/18/2022,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,MX1669619,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
